premise	hypothesis	gold_label	original_premise
The crate supports the mass of a drop of water.	The crate isn't capable of handling much weight	entailment	The crate holds the the weight of a drop of water
The crate supports the mass of a drop of water.	The crate can hold a lot of weight	not_entailment	The crate holds the the weight of a drop of water
People I help on Mturk are as grateful as hungry pigs.	Requesters aren't grateful.	entailment	People I help on Mturk are as grateful as hungry swine
People I help on Mturk are as grateful as hungry pigs.	Requesters are grateful.	not_entailment	People I help on Mturk are as grateful as hungry swine
People I help on Mturk are as grateful as a puppy that has been fed.	Requesters are grateful.	entailment	People I help on Mturk are as grateful as a fed pup
People I help on Mturk are as grateful as a puppy that has been fed.	Requesters aren't grateful.	not_entailment	People I help on Mturk are as grateful as a fed pup
His critical thinking skills are insubstantial and lack substance.	He has no critical thinking skills.	entailment	His critical thinking skills are like cotton candy.
His critical thinking skills are insubstantial and lack substance.	He has great critical thinking skills.	not_entailment	His critical thinking skills are like cotton candy.
His critical thinking skills are very precise and efficient.	He has great critical thinking skills.	entailment	His critical thinking skills are a finely tuned machine.
His critical thinking skills are very precise and efficient.	He has no critical thinking skills.	not_entailment	His critical thinking skills are a finely tuned machine.
These pancakes taste very similar to the taste of wet cement.	The pancakes are undercooked.	entailment	These pancakes taste a lot like cement before it hardens.
These pancakes taste very similar to the taste of wet cement.	The pancakes are light and fluffy.	not_entailment	These pancakes taste a lot like cement before it hardens.
These pancakes are as light and fluffy as actual cumulous clouds.	The pancakes are light and fluffy.	entailment	These pancakes taste like cumulous clouds!
These pancakes are as light and fluffy as actual cumulous clouds.	The pancakes are undercooked.	not_entailment	These pancakes taste like cumulous clouds!
The book is shallow.	The book is simplistic	entailment	The book has the depth of A mud puddle
The book is shallow.	The book is profound	not_entailment	The book has the depth of A mud puddle
The book has a lot of content.	The book is profound	entailment	The book has the depth of The Mariana Trench
The book has a lot of content.	The book is simplistic	not_entailment	The book has the depth of The Mariana Trench
Her dress is very ornate and resembles the appearance of a king's crown.	Her dress is very showy.	entailment	Her dress is as fancy as a king's crown.
Her dress is very ornate and resembles the appearance of a king's crown.	Her dress is very plain.	not_entailment	Her dress is as fancy as a king's crown.
Her dress is plain and unattractive.	Her dress is very plain.	entailment	Her dress is as fancy as a paper bag
Her dress is plain and unattractive.	Her dress is very showy.	not_entailment	Her dress is as fancy as a paper bag
The motor was as prepared as a person who is about to die.	The motor is on its last leg.	entailment	The motor sounded as ready as a dying man.
The motor was as prepared as a person who is about to die.	The motor is ready to go and will last a long time.	not_entailment	The motor sounded as ready as a dying man.
The motor was fully prepared and ready to start.	The motor is ready to go and will last a long time.	entailment	The motor sounded as ready as a marathon runner.
The motor was fully prepared and ready to start.	The motor is on its last leg.	not_entailment	The motor sounded as ready as a marathon runner.
She is very tall.	She's very tall	entailment	She's as tall as a giraffe
She is very tall.	She's very small	not_entailment	She's as tall as a giraffe
She is very short.	She's very small	entailment	She's as tall as a mouse
She is very short.	She's very tall	not_entailment	She's as tall as a mouse
My bed is soft and fluffy like a marshmallow.	My bed is soft.	entailment	My bed is a giant marshmellow.
My bed is soft and fluffy like a marshmallow.	My bed is hard.	not_entailment	My bed is a giant marshmellow.
My bed is as hard as a brick.	My bed is hard.	entailment	My bed is a brick.
My bed is as hard as a brick.	My bed is soft.	not_entailment	My bed is a brick.
You have the same level of intelligence as a brick wall.	you are not very smart	entailment	You're as smart as a brick wall
You have the same level of intelligence as a brick wall.	you are very smart	not_entailment	You're as smart as a brick wall
You have the same level of intelligence as a person who has been scientifically proven to have a very high IQ.	you are very smart	entailment	You're as smart as a genius
You have the same level of intelligence as a person who has been scientifically proven to have a very high IQ.	you are not very smart	not_entailment	You're as smart as a genius
This place is as unpleasant as a location where a murder has taken place.	This place is terrible	entailment	This place has all the charm of a murder scene
This place is as unpleasant as a location where a murder has taken place.	This place is full of wonder.	not_entailment	This place has all the charm of a murder scene
This place has all the beauty of a magical forest.	This place is full of wonder.	entailment	This place has all the charm of a an enchanted forest
This place has all the beauty of a magical forest.	This place is terrible	not_entailment	This place has all the charm of a an enchanted forest
The performance was so bad that it caused me physical pain.	listening to that performance was a horrible experience	entailment	Listening to that performance was like slamming my fingers in the car door
The performance was so bad that it caused me physical pain.	listening to that performance was a wonderful experience	not_entailment	Listening to that performance was like slamming my fingers in the car door
The performance was so good that it made me feel as if I was in a heavenly place.	listening to that performance was a wonderful experience	entailment	Listening to that performance was like ascending to paradise
The performance was so good that it made me feel as if I was in a heavenly place.	listening to that performance was a horrible experience	not_entailment	Listening to that performance was like ascending to paradise
She behaves in a very cold manner.	She is standoffish	entailment	Her demeanor is as cold as ice
She behaves in a very cold manner.	She is friendly	not_entailment	Her demeanor is as cold as ice
Her demeanor is similar to the sun's temperature.	She is friendly	entailment	Her demeanor is as warm as the sun
Her demeanor is similar to the sun's temperature.	She is standoffish	not_entailment	Her demeanor is as warm as the sun
The wind is as cold as the ocean water where sharks live.	The wind is cold.	entailment	The wind has the bite of a shark
The wind is as cold as the ocean water where sharks live.	The wind is warm and soothing.	not_entailment	The wind has the bite of a shark
The wind feels like a lover's caress.	The wind is warm and soothing.	entailment	The wind has the caress of a lover
The wind feels like a lover's caress.	The wind is cold.	not_entailment	The wind has the caress of a lover
The hole is as deep as a cave.	The hole is deep	entailment	The hole is as deep as a cavern
The hole is as deep as a cave.	The hole is shallow	not_entailment	The hole is as deep as a cavern
The hole is as deep as a puddle.	The hole is shallow	entailment	The hole is as deep as a a puddle
The hole is as deep as a puddle.	The hole is deep	not_entailment	The hole is as deep as a a puddle
A baby's scent is similar to the scent of a new car's interior.	The smell of a baby is of freshness.	entailment	The smell of a baby is that of the interior of a new car.
A baby's scent is similar to the scent of a new car's interior.	The smell of a baby is quite stinky.	not_entailment	The smell of a baby is that of the interior of a new car.
A baby's odour is similar to the odour of a roadside dumpster.	The smell of a baby is quite stinky.	entailment	The smell of a baby is that of a roadside dumpster.
A baby's odour is similar to the odour of a roadside dumpster.	The smell of a baby is of freshness.	not_entailment	The smell of a baby is that of a roadside dumpster.
The woman was very intelligent.	The woman was extremely smart.	entailment	The woman was as smart as a whip
The woman was very intelligent.	The woman wasnt smart at all.	not_entailment	The woman was as smart as a whip
The woman was not very intelligent.	The woman wasnt smart at all.	entailment	The woman was as smart as a newborn baby.
The woman was not very intelligent.	The woman was extremely smart.	not_entailment	The woman was as smart as a newborn baby.
My understanding is as limited as an ant's when it comes to studying physics.	My comprehension is nil	entailment	My comprehension is that of an ant studying physics
My understanding is as limited as an ant's when it comes to studying physics.	My comprehension is vast	not_entailment	My comprehension is that of an ant studying physics
My understanding is as advanced as a supercomputer.	My comprehension is vast	entailment	My comprehension is that of a supercomputer
My understanding is as advanced as a supercomputer.	My comprehension is nil	not_entailment	My comprehension is that of a supercomputer
The fire continues to burn as long as the Earth rotates.	The fire burns for a long time	entailment	The fire burns for as long as the world turns
The fire continues to burn as long as the Earth rotates.	The fire burns out quickly	not_entailment	The fire burns for as long as the world turns
The fire burns for approximately 30 seconds.	The fire burns out quickly	entailment	The fire burns for the time it takes to sing the ABCs
The fire burns for approximately 30 seconds.	The fire burns for a long time	not_entailment	The fire burns for the time it takes to sing the ABCs
The distance between them was large.	They are distant from one another.	entailment	The space between them was a chasm.
The distance between them was large.	They are very close.	not_entailment	The space between them was a chasm.
The distance separating the two people was very narrow.	They are very close.	entailment	The space between them was a thread.
The distance separating the two people was very narrow.	They are distant from one another.	not_entailment	The space between them was a thread.
The song is stimulating and powerful.	The song is full of power.	entailment	The song has the energy of a lightning bolt to the brain.
The song is stimulating and powerful.	The song is ordinary and dull.	not_entailment	The song has the energy of a lightning bolt to the brain.
The song has the same energy as a dog drinking water.	The song is ordinary and dull.	entailment	The song has the energy of a dog lapping water.
The song has the same energy as a dog drinking water.	The song is full of power.	not_entailment	The song has the energy of a dog lapping water.
The budget is very restricted.	The budget is very tight.	entailment	The budget is as tight as Spandex
The budget is very restricted.	The budget isn't tight at all.	not_entailment	The budget is as tight as Spandex
The budget is very limited.	The budget isn't tight at all.	entailment	The budget is as tight as a pair of extra-large sweatpants
The budget is very limited.	The budget is very tight.	not_entailment	The budget is as tight as a pair of extra-large sweatpants
She gave birth with minimal effort.	The labor was actually really easy.	entailment	Her labor was as easy as eating chocolate cake.
She gave birth with minimal effort.	The labor was extremely difficult and painful.	not_entailment	Her labor was as easy as eating chocolate cake.
She gave birth with great difficulty.	The labor was extremely difficult and painful.	entailment	Her labor was as easy as rolling on flaming coals.
She gave birth with great difficulty.	The labor was actually really easy.	not_entailment	Her labor was as easy as rolling on flaming coals.
She felt like a person with a high level of knowledge in physics when taking the test.	She felt very smart while taking the test.	entailment	When taking the test she felt like a nuclear physicist.
She felt like a person with a high level of knowledge in physics when taking the test.	She felt very stupid while taking the test.	not_entailment	When taking the test she felt like a nuclear physicist.
She felt as if she had the knowledge of a two-month-old baby when taking the test.	She felt very stupid while taking the test.	entailment	When taking the test she felt like a two-month old.
She felt as if she had the knowledge of a two-month-old baby when taking the test.	She felt very smart while taking the test.	not_entailment	When taking the test she felt like a two-month old.
The writer's prose is difficult to understand and navigate, like trying to see through dense urban pollution.	That writer's prose is difficult and unpleasant to process	entailment	That writer's prose is city smog
The writer's prose is difficult to understand and navigate, like trying to see through dense urban pollution.	That writer's prose is simple and pleasant to process	not_entailment	That writer's prose is city smog
That writer's prose is like a homemade pie.	That writer's prose is simple and pleasant to process	entailment	That writer's prose is homemade pie
That writer's prose is like a homemade pie.	That writer's prose is difficult and unpleasant to process	not_entailment	That writer's prose is homemade pie
My opportunities are closed and inaccessible.	I have no options	entailment	My oppurtunities are like windows slammed shut
My opportunities are closed and inaccessible.	My options are wide open	not_entailment	My oppurtunities are like windows slammed shut
My opportunities are available and accessible.	My options are wide open	entailment	My oppurtunities are like windows wide open
My opportunities are available and accessible.	I have no options	not_entailment	My oppurtunities are like windows wide open
Her voice was loud and shrill.	Her voice is loud.	entailment	Her voice was like a banshee.
Her voice was loud and shrill.	Her voice is soft.	not_entailment	Her voice was like a banshee.
Her voice was melodious and sweet.	Her voice is soft.	entailment	Her voice was like a songbird.
Her voice was melodious and sweet.	Her voice is loud.	not_entailment	Her voice was like a songbird.
The girl has the same level of intelligence as a NASA astronomer.	The girl is wildly intelligent.	entailment	The girl is as intelligent as a NASA astronomer
The girl has the same level of intelligence as a NASA astronomer.	The girl is totally dumb.	not_entailment	The girl is as intelligent as a NASA astronomer
The girl is not intelligent.	The girl is totally dumb.	entailment	The girl is as intelligent as an illiterate person
The girl is not intelligent.	The girl is wildly intelligent.	not_entailment	The girl is as intelligent as an illiterate person
Joe felt very happy and confident in his new outfit.	The outfit made Joe feel good	entailment	Joes new outfit had him feeling like a million bucks
Joe felt very happy and confident in his new outfit.	The outfit made Joe feel bad	not_entailment	Joes new outfit had him feeling like a million bucks
Joe's new outfit made him feel small.	The outfit made Joe feel bad	entailment	Joes new outfit had him feeling like an ant
Joe's new outfit made him feel small.	The outfit made Joe feel good	not_entailment	Joes new outfit had him feeling like an ant
Product placement ads are as noticeable as a loud instrument playing alongside a quiet one.	ads are abrasive	entailment	Product placement ads are as subtle as a tuba accompanying a piccolo
Product placement ads are as noticeable as a loud instrument playing alongside a quiet one.	ads are sly	not_entailment	Product placement ads are as subtle as a tuba accompanying a piccolo
Product placement ads are not subtle at all.	ads are sly	entailment	Product placement ads are as subtle as British wit
Product placement ads are not subtle at all.	ads are abrasive	not_entailment	Product placement ads are as subtle as British wit
The road contains many mines.	There are many obstacles in the road	entailment	The road is a minefield
The road contains many mines.	The road is smooth, flat and open	not_entailment	The road is a minefield
The road is a long, flat surface that resembles a runway.	The road is smooth, flat and open	entailment	The road is a runway
The road is a long, flat surface that resembles a runway.	There are many obstacles in the road	not_entailment	The road is a runway
The dog is as patient as the sea.	The dog can wait a long time	entailment	The dog has the patience of the sea
The dog is as patient as the sea.	The dog cannot wait	not_entailment	The dog has the patience of the sea
The dog has a short attention span and is easily distracted.	The dog cannot wait	entailment	The dog has the patience of an infant
The dog has a short attention span and is easily distracted.	The dog can wait a long time	not_entailment	The dog has the patience of an infant
Jeremy adapted to soccer effortlessly and with great ease.	Jeremy is really good at soccer.	entailment	Jeremy took to soccer like a fish takes to water.
Jeremy adapted to soccer effortlessly and with great ease.	Jeremy is really bad at soccer.	not_entailment	Jeremy took to soccer like a fish takes to water.
Jeremy was not good at playing soccer.	Jeremy is really bad at soccer.	entailment	Jeremy took to soccer like a fish takes to land.
Jeremy was not good at playing soccer.	Jeremy is really good at soccer.	not_entailment	Jeremy took to soccer like a fish takes to land.
Your cat is very friendly and approachable, like a soft and cuddly teddy bear.	The cat is lovable and friendly.	entailment	Your cat is friendly as a teddy bear.
Your cat is very friendly and approachable, like a soft and cuddly teddy bear.	The cat is vicious and scary.	not_entailment	Your cat is friendly as a teddy bear.
Your cat is friendly.	The cat is vicious and scary.	entailment	Your cat is friendly as a velociraptor.
Your cat is friendly.	The cat is lovable and friendly.	not_entailment	Your cat is friendly as a velociraptor.
The necklace is a bright, sparkling object that attracts attention.	The necklace is shining.	entailment	The necklace is a star.
The necklace is a bright, sparkling object that attracts attention.	The necklace is dull.	not_entailment	The necklace is a star.
The necklace is made of mud.	The necklace is dull.	entailment	The necklace is a mud pie.
The necklace is made of mud.	The necklace is shining.	not_entailment	The necklace is a mud pie.
The man has eyes that are similar to a bat's eyes.	The man can't see anything.	entailment	The man has the eyes of a bat
The man has eyes that are similar to a bat's eyes.	The man has clear, sharp vision.	not_entailment	The man has the eyes of a bat
The man has eyes that are very sharp and focused, like those of a skilled marksman.	The man has clear, sharp vision.	entailment	The man has the eyes of a sniper
The man has eyes that are very sharp and focused, like those of a skilled marksman.	The man can't see anything.	not_entailment	The man has the eyes of a sniper
The man has a very short attention span.	The man is short-tempered.	entailment	The man has the patience of a baby
The man has a very short attention span.	The man is has a large amount of patience.	not_entailment	The man has the patience of a baby
The man has a very high level of patience.	The man is has a large amount of patience.	entailment	The man has the patience of a god
The man has a very high level of patience.	The man is short-tempered.	not_entailment	The man has the patience of a god
The light is as bright as a black hole.	The light is very dim.	entailment	The light has the shine of a black hole
The light is as bright as a black hole.	The light is shining brightly.	not_entailment	The light has the shine of a black hole
The light is bright and flashing.	The light is shining brightly.	entailment	The light has the shine of a flashing neon sign
The light is bright and flashing.	The light is very dim.	not_entailment	The light has the shine of a flashing neon sign
The conference was very enjoyable.	The conference was fun to attend.	entailment	The conference was as fun as a carnival
The conference was very enjoyable.	The conference was boring.	not_entailment	The conference was as fun as a carnival
The conference was as enjoyable as a mathematics lecture.	The conference was boring.	entailment	The conference was as fun as a math lecture
The conference was as enjoyable as a mathematics lecture.	The conference was fun to attend.	not_entailment	The conference was as fun as a math lecture
He had the power and influence of Joseph Stalin.	He was too harsh and had a lot of authority.	entailment	He had the authority of Joseph Stalin.
He had the power and influence of Joseph Stalin.	He had not authority.	not_entailment	He had the authority of Joseph Stalin.
He had the power of a small, young dog.	He had not authority.	entailment	He had the authority of a puppy dog.
He had the power of a small, young dog.	He was too harsh and had a lot of authority.	not_entailment	He had the authority of a puppy dog.
She was very proud of herself.	She had a huge ego.	entailment	Her ego was a hot air balloon.
She was very proud of herself.	She did not have a huge ego.	not_entailment	Her ego was a hot air balloon.
She felt deflated and worthless.	She did not have a huge ego.	entailment	Her ego was a popped balloon.
She felt deflated and worthless.	She had a huge ego.	not_entailment	Her ego was a popped balloon.
He is unable to understand or express emotions.	He completely lacks empathy and emotional consideration for others.	entailment	He has the emotional intelligence of a rock
He is unable to understand or express emotions.	He is conscious of other people's problems, and reaches out constantly to help them.	not_entailment	He has the emotional intelligence of a rock
He has the ability to understand and manage emotions as well as Dr. Phil.	He is conscious of other people's problems, and reaches out constantly to help them.	entailment	He has the emotional intelligence of Dr. Phil
He has the ability to understand and manage emotions as well as Dr. Phil.	He completely lacks empathy and emotional consideration for others.	not_entailment	He has the emotional intelligence of Dr. Phil
The monitor's brightness is comparable to that of the sun.	The monitor is bright	entailment	The monitor has the brightness of the sun
The monitor's brightness is comparable to that of the sun.	The monitor is dark	not_entailment	The monitor has the brightness of the sun
The monitor is as dark as a cave.	The monitor is dark	entailment	The monitor has the brightness of a cave
The monitor is as dark as a cave.	The monitor is bright	not_entailment	The monitor has the brightness of a cave
The speaker's voice is as loud as the sound at a concert.	The speaker is loud	entailment	The speaker has the loudness of a concert
The speaker's voice is as loud as the sound at a concert.	The speaker is quiet	not_entailment	The speaker has the loudness of a concert
The speaker's voice is as quiet as a whisper.	The speaker is quiet	entailment	The speaker has the loudness of a whisper
The speaker's voice is as quiet as a whisper.	The speaker is loud	not_entailment	The speaker has the loudness of a whisper
The room is as large as an auditorium.	The room is large	entailment	The room has the space of an auditorium
The room is as large as an auditorium.	The room is small	not_entailment	The room has the space of an auditorium
The room is as small as a closet.	The room is small	entailment	The room has the space of a closet
The room is as small as a closet.	The room is large	not_entailment	The room has the space of a closet
The apartment complex was built a long time ago, around the same time as the Great Pyramids.	The apartment complex was very old.	entailment	The apartment complex was as old as the Great Pyramids
The apartment complex was built a long time ago, around the same time as the Great Pyramids.	The apartment complex was very new.	not_entailment	The apartment complex was as old as the Great Pyramids
The apartment complex was newly built.	The apartment complex was very new.	entailment	The apartment complex was as old as a just-born baby
The apartment complex was newly built.	The apartment complex was very old.	not_entailment	The apartment complex was as old as a just-born baby
The prototype ran without any problems.	The prototype was smooth.	entailment	The prototype ran as smooth as a car fresh off the lot
The prototype ran without any problems.	The prototype was rough and not smooth.	not_entailment	The prototype ran as smooth as a car fresh off the lot
The prototype ran without any problems.	The prototype was rough and not smooth.	entailment	The prototype ran as smooth as a car fresh off the garbage dump
The prototype ran without any problems.	The prototype was smooth.	not_entailment	The prototype ran as smooth as a car fresh off the garbage dump
I found the book to be as fascinating as the most impressive and extraordinary magic performance globally.	I found the book to be very interesting	entailment	I found the book to be as interesting as the most amazing magic trick in the world
I found the book to be as fascinating as the most impressive and extraordinary magic performance globally.	I found the book to be very boring	not_entailment	I found the book to be as interesting as the most amazing magic trick in the world
I found the book to be as interesting as a scientific lecture that is memorized and repeated without variation.	I found the book to be very boring	entailment	I found the book to be as interesting as a rote scientific lecture
I found the book to be as interesting as a scientific lecture that is memorized and repeated without variation.	I found the book to be very interesting	not_entailment	I found the book to be as interesting as a rote scientific lecture
This food has the same health benefits as medicine.	The food is very healthy	entailment	This food's as healthy as medicine
This food has the same health benefits as medicine.	The food is very unhealthy	not_entailment	This food's as healthy as medicine
This food is as nutritious as poisonous industrial waste.	The food is very unhealthy	entailment	This food's as healthy as toxic waste
This food is as nutritious as poisonous industrial waste.	The food is very healthy	not_entailment	This food's as healthy as toxic waste
The mainstream news media is as credible as a convict who is drunk.	The mainstream news media cannot be believed	entailment	The mainstream news media has the credibility of A drunken convict
The mainstream news media is as credible as a convict who is drunk.	The mainstream news media is credible	not_entailment	The mainstream news media has the credibility of A drunken convict
The mainstream news media is as credible as a person who follows all the rules and laws.	The mainstream news media is credible	entailment	The mainstream news media has the credibility of A model citizen
The mainstream news media is as credible as a person who follows all the rules and laws.	The mainstream news media cannot be believed	not_entailment	The mainstream news media has the credibility of A model citizen
The patient's health was poor and deteriorating.	The patient was not healthy	entailment	The health of the patient was that of A wilting flower
The patient's health was poor and deteriorating.	The patient was very healthy	not_entailment	The health of the patient was that of A wilting flower
The patient's health was robust and vigorous, comparable to a powerful horse at the peak of its strength.	The patient was very healthy	entailment	The health of the patient was that of A strong horse in his prime
The patient's health was robust and vigorous, comparable to a powerful horse at the peak of its strength.	The patient was not healthy	not_entailment	The health of the patient was that of A strong horse in his prime
He displayed a high level of playfulness, similar to that of a young dog.	He was very playful	entailment	He was as playful as a puppy
He displayed a high level of playfulness, similar to that of a young dog.	He wasn't playful at all	not_entailment	He was as playful as a puppy
He was not playful at all.	He wasn't playful at all	entailment	He was as playful as a rock
He was not playful at all.	He was very playful	not_entailment	He was as playful as a rock
The temperature today was similar to the average temperature on the planet Mercury.	Today was very hot.	entailment	Today's temperature was like a typical day on Mercury.
The temperature today was similar to the average temperature on the planet Mercury.	Today was extremely cool.	not_entailment	Today's temperature was like a typical day on Mercury.
The temperature today was as cold as the inside of a refrigerator.	Today was extremely cool.	entailment	Today's temperature was what would expect living in a refrigerator.
The temperature today was as cold as the inside of a refrigerator.	Today was very hot.	not_entailment	Today's temperature was what would expect living in a refrigerator.
The woman's hair was shiny and reflective, resembling a mirror in its appearance.	The woman's hair was shiny.	entailment	The woman's hair was a mirror.
The woman's hair was shiny and reflective, resembling a mirror in its appearance.	The woman's hair was dull.	not_entailment	The woman's hair was a mirror.
The woman's hair was dirty and messy.	The woman's hair was dull.	entailment	The woman's hair was a mud pie.
The woman's hair was dirty and messy.	The woman's hair was shiny.	not_entailment	The woman's hair was a mud pie.
The diamond reflected light.	The diamond was shiny.	entailment	The diamond was a mirror.
The diamond reflected light.	The diamond was dull.	not_entailment	The diamond was a mirror.
The diamond was dirty and worthless.	The diamond was dull.	entailment	The diamond was a mud pie.
The diamond was dirty and worthless.	The diamond was shiny.	not_entailment	The diamond was a mud pie.
The deer's antlers are covered in a layer of soft, fuzzy fur, resembling the texture of moss on an oak tree.	The deer has very fuzzy antlers	entailment	The deer's antlers have the fuzziness of a moss covered oak tree
The deer's antlers are covered in a layer of soft, fuzzy fur, resembling the texture of moss on an oak tree.	The deer's antlers aren't at all fuzzy	not_entailment	The deer's antlers have the fuzziness of a moss covered oak tree
The deer's antlers are as soft as a baby's skin.	The deer's antlers aren't at all fuzzy	entailment	The deer's antlers have the fuzziness of a baby's behind
The deer's antlers are as soft as a baby's skin.	The deer has very fuzzy antlers	not_entailment	The deer's antlers have the fuzziness of a baby's behind
He ran at a speed of 112 kilometres per hour.	He was very fast	entailment	He was as fast as a cheetah
He ran at a speed of 112 kilometres per hour.	He was very slow	not_entailment	He was as fast as a cheetah
He moved at a slow pace.	He was very slow	entailment	He was as fast as a turtle
He moved at a slow pace.	He was very fast	not_entailment	He was as fast as a turtle
She is emotionally cold and unfeeling.	She is very unfriendly.	entailment	She has the heart of a stone
She is emotionally cold and unfeeling.	She is very kind.	not_entailment	She has the heart of a stone
She is a very kind person.	She is very kind.	entailment	She has the heart of gold
She is a very kind person.	She is very unfriendly.	not_entailment	She has the heart of gold
She emits a pleasant aroma similar to that of freshly baked cookies.	She smells great	entailment	She smells as good as baking cookies
She emits a pleasant aroma similar to that of freshly baked cookies.	She smells terrible	not_entailment	She smells as good as baking cookies
She smells as bad as a sewer.	She smells terrible	entailment	She smells as good as a sewer
She smells as bad as a sewer.	She smells great	not_entailment	She smells as good as a sewer
The social media influencer had the same amount of influence as a president.	The social media influencer had wide influence.	entailment	The social media influencer had as much influence as a presidential figure
The social media influencer had the same amount of influence as a president.	The social media influencer had no influence at all.	not_entailment	The social media influencer had as much influence as a presidential figure
The social media influencer had a negligible impact.	The social media influencer had no influence at all.	entailment	The social media influencer had as much influence as a fly
The social media influencer had a negligible impact.	The social media influencer had wide influence.	not_entailment	The social media influencer had as much influence as a fly
The girl was very heavy.	The girl had a ton of weight on her body.	entailment	The girl carried weight on her like a Sumo wrestler
The girl was very heavy.	The girl was very thin.	not_entailment	The girl carried weight on her like a Sumo wrestler
The girl was very thin and delicate.	The girl was very thin.	entailment	The girl carried weight on her like a ballerina
The girl was very thin and delicate.	The girl had a ton of weight on her body.	not_entailment	The girl carried weight on her like a ballerina
Orcas are predators that hunt and kill other marine animals.	The orcas murder other fish.	entailment	The orcas are the serial killers of the ocean.
Orcas are predators that hunt and kill other marine animals.	The orcas protect the ocean.	not_entailment	The orcas are the serial killers of the ocean.
Orcas often protect and care for smaller marine animals.	The orcas protect the ocean.	entailment	The orcas are the babysitters of the ocean.
Orcas often protect and care for smaller marine animals.	The orcas murder other fish.	not_entailment	The orcas are the babysitters of the ocean.
The planet Earth is a container for waste that has been in use for a long time.	The world is awful.	entailment	The world is an old garbage can.
The planet Earth is a container for waste that has been in use for a long time.	The world is wonderful.	not_entailment	The world is an old garbage can.
The Earth is a delicious frozen dessert with various toppings.	The world is wonderful.	entailment	The world is an ice cream sundae.
The Earth is a delicious frozen dessert with various toppings.	The world is awful.	not_entailment	The world is an ice cream sundae.
The theory is as valid as a fictional story about Paul Bunyan.	The theory is not valid	entailment	The theory has the validity of A tall tale from Paul Bunyan
The theory is as valid as a fictional story about Paul Bunyan.	The theory is very solid and valid	not_entailment	The theory has the validity of A tall tale from Paul Bunyan
The theory is as valid as Einstein's most successful work.	The theory is very solid and valid	entailment	The theory has the validity of Einstein's best work
The theory is as valid as Einstein's most successful work.	The theory is not valid	not_entailment	The theory has the validity of Einstein's best work
The newspaper article was as interesting as a good novel.	The newspaper article was interesting, well-written, and engaging to the reader.	entailment	The newspaper article read like a good novel.
The newspaper article was as interesting as a good novel.	The newspaper article was amateurish, sloppily-written, and simplistic.	not_entailment	The newspaper article read like a good novel.
The newspaper article was written in a style similar to that of a middle school journalist.	The newspaper article was amateurish, sloppily-written, and simplistic.	entailment	The newspaper article read like the work of a middle school journalist.
The newspaper article was written in a style similar to that of a middle school journalist.	The newspaper article was interesting, well-written, and engaging to the reader.	not_entailment	The newspaper article read like the work of a middle school journalist.
Her attention span was very long.	She could pay attention for a long time.	entailment	Her attention span was as long as an infinity pool
Her attention span was very long.	She could not pay attention.	not_entailment	Her attention span was as long as an infinity pool
Her attention span was very short.	She could not pay attention.	entailment	Her attention span was as long as an Oompa Loompa
Her attention span was very short.	She could pay attention for a long time.	not_entailment	Her attention span was as long as an Oompa Loompa
The politician is as welcoming and warm as a nursing home.	The politician is senile.	entailment	The politician has the personality of a nursing home.
The politician is as welcoming and warm as a nursing home.	The politician is immature.	not_entailment	The politician has the personality of a nursing home.
The politician behaves like a group of kindergarten children.	The politician is immature.	entailment	The politician has the personality of a kindergarten classroom.
The politician behaves like a group of kindergarten children.	The politician is senile.	not_entailment	The politician has the personality of a kindergarten classroom.
Your hair is long, messy, and unkempt, resembling the appearance of a cleaning tool made of rags.	Your hair is a mess and unappealing	entailment	Your hair looks like a rag mop
Your hair is long, messy, and unkempt, resembling the appearance of a cleaning tool made of rags.	Your hair is beautiful and lustrous	not_entailment	Your hair looks like a rag mop
Your hair appears to be smooth and shiny, resembling the texture of silk.	Your hair is beautiful and lustrous	entailment	Your hair looks like silken threads
Your hair appears to be smooth and shiny, resembling the texture of silk.	Your hair is a mess and unappealing	not_entailment	Your hair looks like silken threads
The scent of your perfume is similar to the odour of milk that has gone bad.	The scent of the perfume is horrible	entailment	Your perfume smells like Spoiled milk
The scent of your perfume is similar to the odour of milk that has gone bad.	The scent of the perfume is fragrant	not_entailment	Your perfume smells like Spoiled milk
Your perfume has a scent that resembles the fragrance of a forest filled with flowers.	The scent of the perfume is fragrant	entailment	Your perfume smells like A flowery forest.
Your perfume has a scent that resembles the fragrance of a forest filled with flowers.	The scent of the perfume is horrible	not_entailment	Your perfume smells like A flowery forest.
She possesses a creative mind that enables her to envision and create unique and artistic ideas.	She has a good imagination	entailment	She has the imagination of an artist
She possesses a creative mind that enables her to envision and create unique and artistic ideas.	She has no imagination	not_entailment	She has the imagination of an artist
She is not imaginative.	She has no imagination	entailment	She has the imagination of a rock
She is not imaginative.	She has a good imagination	not_entailment	She has the imagination of a rock
The woman was very angry.	The woman was very mad	entailment	The woman was as mad as a raging bull
The woman was very angry.	The woman was not mad	not_entailment	The woman was as mad as a raging bull
The woman was very angry.	The woman was not mad	entailment	The woman was as mad as a kitten
The woman was very angry.	The woman was very mad	not_entailment	The woman was as mad as a kitten
Her eyes were green and shiny.	her eyes were bright green	entailment	Her eyes were like two sparkling emeralds
Her eyes were green and shiny.	her eyes were blue	not_entailment	Her eyes were like two sparkling emeralds
Her eyes had the same appearance as the waves of the ocean.	her eyes were blue	entailment	Her eyes were like the waves of the ocean
