premise	hypothesis	gold_label	original_premise
Her labor was not difficult for her	The labor was actually really easy.	entailment	Her labor was as easy as eating chocolate cake.
Her labor was not difficult for her	The labor was extremely difficult and painful.	not_entailment	Her labor was as easy as eating chocolate cake.
Her labor was not difficult for her	The labor was extremely difficult and painful.	entailment	Her labor was as easy as rolling on flaming coals.
Her labor was not difficult for her	The labor was actually really easy.	not_entailment	Her labor was as easy as rolling on flaming coals.
During the test, she felt confident and competent, possessing a deep understanding of the subject matter	She felt very smart while taking the test.	entailment	When taking the test she felt like a nuclear physicist.
During the test, she felt confident and competent, possessing a deep understanding of the subject matter	She felt very stupid while taking the test.	not_entailment	When taking the test she felt like a nuclear physicist.
During the test, she felt as if she had the abilities and understanding of a two-month old	She felt very stupid while taking the test.	entailment	When taking the test she felt like a two-month old.
During the test, she felt as if she had the abilities and understanding of a two-month old	She felt very smart while taking the test.	not_entailment	When taking the test she felt like a two-month old.
The writing style of that author is characterized by heavy pollution in terms of language	That writer's prose is difficult and unpleasant to process	entailment	That writer's prose is city smog
The writing style of that author is characterized by heavy pollution in terms of language	That writer's prose is simple and pleasant to process	not_entailment	That writer's prose is city smog
The writer's prose is made by him or her at home	That writer's prose is simple and pleasant to process	entailment	That writer's prose is homemade pie
The writer's prose is made by him or her at home	That writer's prose is difficult and unpleasant to process	not_entailment	That writer's prose is homemade pie
My opportunities have been denied or closed to me	I have no options	entailment	My oppurtunities are like windows slammed shut
My opportunities have been denied or closed to me	My options are wide open	not_entailment	My oppurtunities are like windows slammed shut
My opportunities are extensive and easily accessible	My options are wide open	entailment	My oppurtunities are like windows wide open
My opportunities are extensive and easily accessible	I have no options	not_entailment	My oppurtunities are like windows wide open
Her voice had a high-pitched, wailing sound	Her voice is loud.	entailment	Her voice was like a banshee.
Her voice had a high-pitched, wailing sound	Her voice is soft.	not_entailment	Her voice was like a banshee.
Her voice sounded pleasant and melodic	Her voice is soft.	entailment	Her voice was like a songbird.
Her voice sounded pleasant and melodic	Her voice is loud.	not_entailment	Her voice was like a songbird.
The girl has the same level of intelligence as a NASA astronomer in terms of knowledge and problem-	The girl is wildly intelligent.	entailment	The girl is as intelligent as a NASA astronomer
The girl has the same level of intelligence as a NASA astronomer in terms of knowledge and problem-	The girl is totally dumb.	not_entailment	The girl is as intelligent as a NASA astronomer
The girl's intelligence is not as great as that of someone who can read and write	The girl is totally dumb.	entailment	The girl is as intelligent as an illiterate person
The girl's intelligence is not as great as that of someone who can read and write	The girl is wildly intelligent.	not_entailment	The girl is as intelligent as an illiterate person
Joes new outfit made him feel very confident and pleased with himself	The outfit made Joe feel good	entailment	Joes new outfit had him feeling like a million bucks
Joes new outfit made him feel very confident and pleased with himself	The outfit made Joe feel bad	not_entailment	Joes new outfit had him feeling like a million bucks
Joes new outfit made him feel small and insignificant	The outfit made Joe feel bad	entailment	Joes new outfit had him feeling like an ant
Joes new outfit made him feel small and insignificant	The outfit made Joe feel good	not_entailment	Joes new outfit had him feeling like an ant
Product placement ads have a noticeable presence, similar to a tuba playing alongside a piccolo in	ads are abrasive	entailment	Product placement ads are as subtle as a tuba accompanying a piccolo
Product placement ads have a noticeable presence, similar to a tuba playing alongside a piccolo in	ads are sly	not_entailment	Product placement ads are as subtle as a tuba accompanying a piccolo
Product placement ads are presented in a discreet manner in British media	ads are sly	entailment	Product placement ads are as subtle as British wit
Product placement ads are presented in a discreet manner in British media	ads are abrasive	not_entailment	Product placement ads are as subtle as British wit
The road is dangerous and requires extreme caution	There are many obstacles in the road	entailment	The road is a minefield
The road is dangerous and requires extreme caution	The road is smooth, flat and open	not_entailment	The road is a minefield
The road functions like a runway	The road is smooth, flat and open	entailment	The road is a runway
The road functions like a runway	There are many obstacles in the road	not_entailment	The road is a runway
The dog is very calm and enduring, like the sea	The dog can wait a long time	entailment	The dog has the patience of the sea
The dog is very calm and enduring, like the sea	The dog cannot wait	not_entailment	The dog has the patience of the sea
The dog's patience is less developed than that of an infant	The dog cannot wait	entailment	The dog has the patience of an infant
The dog's patience is less developed than that of an infant	The dog can wait a long time	not_entailment	The dog has the patience of an infant
Jeremy showed a great aptitude for soccer	Jeremy is really good at soccer.	entailment	Jeremy took to soccer like a fish takes to water.
Jeremy showed a great aptitude for soccer	Jeremy is really bad at soccer.	not_entailment	Jeremy took to soccer like a fish takes to water.
Jeremy adapted well to soccer	Jeremy is really bad at soccer.	entailment	Jeremy took to soccer like a fish takes to land.
Jeremy adapted well to soccer	Jeremy is really good at soccer.	not_entailment	Jeremy took to soccer like a fish takes to land.
Your cat behaves gently and is not aggressive towards you	The cat is lovable and friendly.	entailment	Your cat is friendly as a teddy bear.
Your cat behaves gently and is not aggressive towards you	The cat is vicious and scary.	not_entailment	Your cat is friendly as a teddy bear.
Your cat behaves in a way that is not typically associated with the aggressive velociraptor,	The cat is vicious and scary.	entailment	Your cat is friendly as a velociraptor.
Your cat behaves in a way that is not typically associated with the aggressive velociraptor,	The cat is lovable and friendly.	not_entailment	Your cat is friendly as a velociraptor.
The necklace resembles a star in appearance	The necklace is shining.	entailment	The necklace is a star.
The necklace resembles a star in appearance	The necklace is dull.	not_entailment	The necklace is a star.
The necklace is a small, round object made of mud	The necklace is dull.	entailment	The necklace is a mud pie.
The necklace is a small, round object made of mud	The necklace is shining.	not_entailment	The necklace is a mud pie.
The man's eyes look like a bat's eyes	The man can't see anything.	entailment	The man has the eyes of a bat
The man's eyes look like a bat's eyes	The man has clear, sharp vision.	not_entailment	The man has the eyes of a bat
The man's eyes are similar to those of a trained sniper	The man has clear, sharp vision.	entailment	The man has the eyes of a sniper
The man's eyes are similar to those of a trained sniper	The man can't see anything.	not_entailment	The man has the eyes of a sniper
The man's patience is not well-developed	The man is short-tempered.	entailment	The man has the patience of a baby
The man's patience is not well-developed	The man is has a large amount of patience.	not_entailment	The man has the patience of a baby
The man demonstrates great endurance	The man is has a large amount of patience.	entailment	The man has the patience of a god
The man demonstrates great endurance	The man is short-tempered.	not_entailment	The man has the patience of a god
The light has a very faint and weak shine	The light is very dim.	entailment	The light has the shine of a black hole
The light has a very faint and weak shine	The light is shining brightly.	not_entailment	The light has the shine of a black hole
The light has a very bright intensity, similar to that of a neon sign	The light is shining brightly.	entailment	The light has the shine of a flashing neon sign
The light has a very bright intensity, similar to that of a neon sign	The light is very dim.	not_entailment	The light has the shine of a flashing neon sign
The conference provided entertainment similar to that of a carnival	The conference was fun to attend.	entailment	The conference was as fun as a carnival
The conference provided entertainment similar to that of a carnival	The conference was boring.	not_entailment	The conference was as fun as a carnival
The conference was not entertaining for me	The conference was boring.	entailment	The conference was as fun as a math lecture
The conference was not entertaining for me	The conference was fun to attend.	not_entailment	The conference was as fun as a math lecture
He held the same amount of power and control as Joseph Stalin	He was too harsh and had a lot of authority.	entailment	He had the authority of Joseph Stalin.
He held the same amount of power and control as Joseph Stalin	He had not authority.	not_entailment	He had the authority of Joseph Stalin.
He had the power to make decisions, but it was not taken seriously by others	He had not authority.	entailment	He had the authority of a puppy dog.
He had the power to make decisions, but it was not taken seriously by others	He was too harsh and had a lot of authority.	not_entailment	He had the authority of a puppy dog.
Her self-esteem was large and buoyant, like a hot air balloon	She had a huge ego.	entailment	Her ego was a hot air balloon.
Her self-esteem was large and buoyant, like a hot air balloon	She did not have a huge ego.	not_entailment	Her ego was a hot air balloon.
Her self-importance had deflated	She did not have a huge ego.	entailment	Her ego was a popped balloon.
Her self-importance had deflated	She had a huge ego.	not_entailment	Her ego was a popped balloon.
His emotional intelligence is as limited as that of a rock	He completely lacks empathy and emotional consideration for others.	entailment	He has the emotional intelligence of a rock
His emotional intelligence is as limited as that of a rock	He is conscious of other people's problems, and reaches out constantly to help them.	not_entailment	He has the emotional intelligence of a rock
Dr	He is conscious of other people's problems, and reaches out constantly to help them.	entailment	He has the emotional intelligence of Dr. Phil
Dr	He completely lacks empathy and emotional consideration for others.	not_entailment	He has the emotional intelligence of Dr. Phil
The monitor emits light with the same intensity as the sun	The monitor is bright	entailment	The monitor has the brightness of the sun
The monitor emits light with the same intensity as the sun	The monitor is dark	not_entailment	The monitor has the brightness of the sun
The monitor's brightness is as low as that of a cave	The monitor is dark	entailment	The monitor has the brightness of a cave
The monitor's brightness is as low as that of a cave	The monitor is bright	not_entailment	The monitor has the brightness of a cave
The speaker's voice is as loud as a concert	The speaker is loud	entailment	The speaker has the loudness of a concert
The speaker's voice is as loud as a concert	The speaker is quiet	not_entailment	The speaker has the loudness of a concert
The speaker's voice is soft	The speaker is quiet	entailment	The speaker has the loudness of a whisper
The speaker's voice is soft	The speaker is loud	not_entailment	The speaker has the loudness of a whisper
The room is as large as an auditorium	The room is large	entailment	The room has the space of an auditorium
The room is as large as an auditorium	The room is small	not_entailment	The room has the space of an auditorium
The room's dimensions are similar to those of a closet	The room is small	entailment	The room has the space of a closet
The room's dimensions are similar to those of a closet	The room is large	not_entailment	The room has the space of a closet
The apartment complex has been in existence for approximately years, which is the	The apartment complex was very old.	entailment	The apartment complex was as old as the Great Pyramids
The apartment complex has been in existence for approximately years, which is the	The apartment complex was very new.	not_entailment	The apartment complex was as old as the Great Pyramids
The apartment complex was newly built	The apartment complex was very new.	entailment	The apartment complex was as old as a just-born baby
The apartment complex was newly built	The apartment complex was very old.	not_entailment	The apartment complex was as old as a just-born baby
The prototype functioned flawlessly, like a newly manufactured car	The prototype was smooth.	entailment	The prototype ran as smooth as a car fresh off the lot
The prototype functioned flawlessly, like a newly manufactured car	The prototype was rough and not smooth.	not_entailment	The prototype ran as smooth as a car fresh off the lot
The prototype functioned efficiently with minimal issues, despite being newly created from discarded materials	The prototype was rough and not smooth.	entailment	The prototype ran as smooth as a car fresh off the garbage dump
The prototype functioned efficiently with minimal issues, despite being newly created from discarded materials	The prototype was smooth.	not_entailment	The prototype ran as smooth as a car fresh off the garbage dump
The book held my attention as effectively as the most intriguing magic trick I have ever seen	I found the book to be very interesting	entailment	I found the book to be as interesting as the most amazing magic trick in the world
The book held my attention as effectively as the most intriguing magic trick I have ever seen	I found the book to be very boring	not_entailment	I found the book to be as interesting as the most amazing magic trick in the world
I found the book as unengaging as a scientific lecture delivered in a monotone manner	I found the book to be very boring	entailment	I found the book to be as interesting as a rote scientific lecture
I found the book as unengaging as a scientific lecture delivered in a monotone manner	I found the book to be very interesting	not_entailment	I found the book to be as interesting as a rote scientific lecture
This food has the same nutritional benefits as medicine	The food is very healthy	entailment	This food's as healthy as medicine
This food has the same nutritional benefits as medicine	The food is very unhealthy	not_entailment	This food's as healthy as medicine
This food is not healthy; it contains toxins	The food is very unhealthy	entailment	This food's as healthy as toxic waste
This food is not healthy; it contains toxins	The food is very healthy	not_entailment	This food's as healthy as toxic waste
The mainstream news media's credibility is questionable	The mainstream news media cannot be believed	entailment	The mainstream news media has the credibility of A drunken convict
The mainstream news media's credibility is questionable	The mainstream news media is credible	not_entailment	The mainstream news media has the credibility of A drunken convict
The mainstream news media has a good reputation for being trustworthy and reliable	The mainstream news media is credible	entailment	The mainstream news media has the credibility of A model citizen
The mainstream news media has a good reputation for being trustworthy and reliable	The mainstream news media cannot be believed	not_entailment	The mainstream news media has the credibility of A model citizen
The patient's health was deteriorating	The patient was not healthy	entailment	The health of the patient was that of A wilting flower
The patient's health was deteriorating	The patient was very healthy	not_entailment	The health of the patient was that of A wilting flower
The patient's health was excellent	The patient was very healthy	entailment	The health of the patient was that of A strong horse in his prime
The patient's health was excellent	The patient was not healthy	not_entailment	The health of the patient was that of A strong horse in his prime
He behaved in a lively and cheerful manner, similar to a puppy	He was very playful	entailment	He was as playful as a puppy
He behaved in a lively and cheerful manner, similar to a puppy	He wasn't playful at all	not_entailment	He was as playful as a puppy
He exhibited no signs of playfulness	He wasn't playful at all	entailment	He was as playful as a rock
He exhibited no signs of playfulness	He was very playful	not_entailment	He was as playful as a rock
Today's temperature was as high as Mercury's average temperature	Today was very hot.	entailment	Today's temperature was like a typical day on Mercury.
Today's temperature was as high as Mercury's average temperature	Today was extremely cool.	not_entailment	Today's temperature was like a typical day on Mercury.
Today's temperature was significantly lower than what is typically experienced	Today was extremely cool.	entailment	Today's temperature was what would expect living in a refrigerator.
Today's temperature was significantly lower than what is typically experienced	Today was very hot.	not_entailment	Today's temperature was what would expect living in a refrigerator.
The woman's hair closely resembled a mirror in its appearance	The woman's hair was shiny.	entailment	The woman's hair was a mirror.
The woman's hair closely resembled a mirror in its appearance	The woman's hair was dull.	not_entailment	The woman's hair was a mirror.
The woman's hair was covered in mud	The woman's hair was dull.	entailment	The woman's hair was a mud pie.
The woman's hair was covered in mud	The woman's hair was shiny.	not_entailment	The woman's hair was a mud pie.
The diamond reflected light in a clear and perfect manner	The diamond was shiny.	entailment	The diamond was a mirror.
The diamond reflected light in a clear and perfect manner	The diamond was dull.	not_entailment	The diamond was a mirror.
The diamond was a small, round, and unrefined piece of carbon	The diamond was dull.	entailment	The diamond was a mud pie.
The diamond was a small, round, and unrefined piece of carbon	The diamond was shiny.	not_entailment	The diamond was a mud pie.
The deer's antlers have the texture of moss-covered oak tree bark	The deer has very fuzzy antlers	entailment	The deer's antlers have the fuzziness of a moss covered oak tree
The deer's antlers have the texture of moss-covered oak tree bark	The deer's antlers aren't at all fuzzy	not_entailment	The deer's antlers have the fuzziness of a moss covered oak tree
The deer's antlers have a soft texture similar to a baby's bottom	The deer's antlers aren't at all fuzzy	entailment	The deer's antlers have the fuzziness of a baby's behind
The deer's antlers have a soft texture similar to a baby's bottom	The deer has very fuzzy antlers	not_entailment	The deer's antlers have the fuzziness of a baby's behind
He moves at a speed comparable to that of a cheetah	He was very fast	entailment	He was as fast as a cheetah
He moves at a speed comparable to that of a cheetah	He was very slow	not_entailment	He was as fast as a cheetah
He was not fast	He was very slow	entailment	He was as fast as a turtle
He was not fast	He was very fast	not_entailment	He was as fast as a turtle
Her emotional responses are minimal	She is very unfriendly.	entailment	She has the heart of a stone
Her emotional responses are minimal	She is very kind.	not_entailment	She has the heart of a stone
She has a generous and kind nature	She is very kind.	entailment	She has the heart of gold
She has a generous and kind nature	She is very unfriendly.	not_entailment	She has the heart of gold
The scent coming from her is similar to that of freshly baked cookies	She smells great	entailment	She smells as good as baking cookies
The scent coming from her is similar to that of freshly baked cookies	She smells terrible	not_entailment	She smells as good as baking cookies
The odor of her is comparable to that of a sewer	She smells terrible	entailment	She smells as good as a sewer
The odor of her is comparable to that of a sewer	She smells great	not_entailment	She smells as good as a sewer
The social media influencer held an equal amount of power or impact as a president	The social media influencer had wide influence.	entailment	The social media influencer had as much influence as a presidential figure
The social media influencer held an equal amount of power or impact as a president	The social media influencer had no influence at all.	not_entailment	The social media influencer had as much influence as a presidential figure
The social media influencer had an insignificant amount of influence	The social media influencer had no influence at all.	entailment	The social media influencer had as much influence as a fly
The social media influencer had an insignificant amount of influence	The social media influencer had wide influence.	not_entailment	The social media influencer had as much influence as a fly
The girl had a significant amount of burden or responsibility that she was carrying	The girl had a ton of weight on her body.	entailment	The girl carried weight on her like a Sumo wrestler
The girl had a significant amount of burden or responsibility that she was carrying	The girl was very thin.	not_entailment	The girl carried weight on her like a Sumo wrestler
The girl had a significant burden to bear, similar to a ballerina	The girl was very thin.	entailment	The girl carried weight on her like a ballerina
The girl had a significant burden to bear, similar to a ballerina	The girl had a ton of weight on her body.	not_entailment	The girl carried weight on her like a ballerina
Orcas are large, powerful killer whales that hunt and kill other marine animals for food	The orcas murder other fish.	entailment	The orcas are the serial killers of the ocean.
Orcas are large, powerful killer whales that hunt and kill other marine animals for food	The orcas protect the ocean.	not_entailment	The orcas are the serial killers of the ocean.
Orcas are responsible for taking care of other marine animals in the ocean	The orcas protect the ocean.	entailment	The orcas are the babysitters of the ocean.
Orcas are responsible for taking care of other marine animals in the ocean	The orcas murder other fish.	not_entailment	The orcas are the babysitters of the ocean.
The world contains a great deal of waste and decay	The world is awful.	entailment	The world is an old garbage can.
The world contains a great deal of waste and decay	The world is wonderful.	not_entailment	The world is an old garbage can.
The world is composed of various sweet and delightful components	The world is wonderful.	entailment	The world is an ice cream sundae.
The world is composed of various sweet and delightful components	The world is awful.	not_entailment	The world is an ice cream sundae.
The theory's truthfulness can be compared to a story told by Paul Bunyan	The theory is not valid	entailment	The theory has the validity of A tall tale from Paul Bunyan
The theory's truthfulness can be compared to a story told by Paul Bunyan	The theory is very solid and valid	not_entailment	The theory has the validity of A tall tale from Paul Bunyan
The theory is as sound and accurate as Einstein's most renowned work	The theory is very solid and valid	entailment	The theory has the validity of Einstein's best work
The theory is as sound and accurate as Einstein's most renowned work	The theory is not valid	not_entailment	The theory has the validity of Einstein's best work
The newspaper article had an engaging and well-written style, similar to a novel	The newspaper article was interesting, well-written, and engaging to the reader.	entailment	The newspaper article read like a good novel.
The newspaper article had an engaging and well-written style, similar to a novel	The newspaper article was amateurish, sloppily-written, and simplistic.	not_entailment	The newspaper article read like a good novel.
The newspaper article had the writing style and quality typically found in a middle school student's work	The newspaper article was amateurish, sloppily-written, and simplistic.	entailment	The newspaper article read like the work of a middle school journalist.
The newspaper article had the writing style and quality typically found in a middle school student's work	The newspaper article was interesting, well-written, and engaging to the reader.	not_entailment	The newspaper article read like the work of a middle school journalist.
Her ability to focus on a single task for an extended period was remarkable	She could pay attention for a long time.	entailment	Her attention span was as long as an infinity pool
Her ability to focus on a single task for an extended period was remarkable	She could not pay attention.	not_entailment	Her attention span was as long as an infinity pool
She has a short ability to focus on one thing for an extended period	She could not pay attention.	entailment	Her attention span was as long as an Oompa Loompa
She has a short ability to focus on one thing for an extended period	She could pay attention for a long time.	not_entailment	Her attention span was as long as an Oompa Loompa
The politician has a personality typical of a nursing home resident	The politician is senile.	entailment	The politician has the personality of a nursing home.
The politician has a personality typical of a nursing home resident	The politician is immature.	not_entailment	The politician has the personality of a nursing home.
The politician exhibits the same characteristics as a kindergarten classroom in terms of personality	The politician is immature.	entailment	The politician has the personality of a kindergarten classroom.
The politician exhibits the same characteristics as a kindergarten classroom in terms of personality	The politician is senile.	not_entailment	The politician has the personality of a kindergarten classroom.
Your hair has a disheveled appearance, resembling a mop made of rags	Your hair is a mess and unappealing	entailment	Your hair looks like a rag mop
Your hair has a disheveled appearance, resembling a mop made of rags	Your hair is beautiful and lustrous	not_entailment	Your hair looks like a rag mop
Your hair appears very smooth and fine, similar to threads made of silk	Your hair is beautiful and lustrous	entailment	Your hair looks like silken threads
Your hair appears very smooth and fine, similar to threads made of silk	Your hair is a mess and unappealing	not_entailment	Your hair looks like silken threads
Your perfume has a strong odor of sour milk	The scent of the perfume is horrible	entailment	Your perfume smells like Spoiled milk
Your perfume has a strong odor of sour milk	The scent of the perfume is fragrant	not_entailment	Your perfume smells like Spoiled milk
Your perfume has a strong scent of various flowers	The scent of the perfume is fragrant	entailment	Your perfume smells like A flowery forest.
Your perfume has a strong scent of various flowers	The scent of the perfume is horrible	not_entailment	Your perfume smells like A flowery forest.
She possesses a creative mind with the ability to generate original ideas	She has a good imagination	entailment	She has the imagination of an artist
She possesses a creative mind with the ability to generate original ideas	She has no imagination	not_entailment	She has the imagination of an artist
Her imagination is as limited as that of a rock	She has no imagination	entailment	She has the imagination of a rock
Her imagination is as limited as that of a rock	She has a good imagination	not_entailment	She has the imagination of a rock
The woman was extremely angry	The woman was very mad	entailment	The woman was as mad as a raging bull
The woman was extremely angry	The woman was not mad	not_entailment	The woman was as mad as a raging bull
The woman was extremely angry	The woman was not mad	entailment	The woman was as mad as a kitten
The woman was extremely angry	The woman was very mad	not_entailment	The woman was as mad as a kitten
Her eyes had the appearance of two green gemstones	her eyes were bright green	entailment	Her eyes were like two sparkling emeralds
Her eyes had the appearance of two green gemstones	her eyes were blue	not_entailment	Her eyes were like two sparkling emeralds
Her eyes resembled the movement of ocean waves	her eyes were blue	entailment	Her eyes were like the waves of the ocean
Her eyes resembled the movement of ocean waves	her eyes were bright green	not_entailment	Her eyes were like the waves of the ocean
The cookies have a delicious taste similar to that of a pie	The cookies taste good	entailment	The cookies are tasty as pie
The cookies have a delicious taste similar to that of a pie	The cookies taste bad	not_entailment	The cookies are tasty as pie
The cookies have a strong, unpleasant taste	The cookies taste bad	entailment	The cookies are tasty as rotten milk
The cookies have a strong, unpleasant taste	The cookies taste good	not_entailment	The cookies are tasty as rotten milk
The ice cream does not taste good to me, I find it as unappetizing	The ice cream tastes terrible.	entailment	The ice cream is as delicious as sawdust.
The ice cream does not taste good to me, I find it as unappetizing	The ice cream tastes wonderful.	not_entailment	The ice cream is as delicious as sawdust.
The ice cream has a taste that is comparable to Sunny Delight	The ice cream tastes wonderful.	entailment	The ice cream is as delicious as Sunny Delight.
The ice cream has a taste that is comparable to Sunny Delight	The ice cream tastes terrible.	not_entailment	The ice cream is as delicious as Sunny Delight.
The child had a similar appearance to some dog feces on my footwear	The child was ugly.	entailment	The child was as pretty as the dog poop on my shoe.
The child had a similar appearance to some dog feces on my footwear	The child was beautiful.	not_entailment	The child was as pretty as the dog poop on my shoe.
The child had the same level of attractiveness as a rare flower when it was in blo	The child was beautiful.	entailment	The child was as pretty as the flower that blooms once per year.
The child had the same level of attractiveness as a rare flower when it was in blo	The child was ugly.	not_entailment	The child was as pretty as the flower that blooms once per year.
The girl's self-esteem is very delicate	The girl's feelings are easily hurt.	entailment	The girl's ego is as fragile as an egg yolk
The girl's self-esteem is very delicate	The girl's ego is solid.	not_entailment	The girl's ego is as fragile as an egg yolk
The girl has a sensitive self-esteem	The girl's ego is solid.	entailment	The girl's ego is as fragile as a rock
The girl has a sensitive self-esteem	The girl's feelings are easily hurt.	not_entailment	The girl's ego is as fragile as a rock
He lacks completeness as a die does, having only five faces instead of six	His is unlucky.	entailment	He is a dice missing a side.
He lacks completeness as a die does, having only five faces instead of six	He is lucky.	not_entailment	He is a dice missing a side.
He carries a great deal of unpredictability	He is lucky.	entailment	He is a full bag of dice.
He carries a great deal of unpredictability	His is unlucky.	not_entailment	He is a full bag of dice.
Success in life can be compared to the experience of gambling in a casino	Success in life is mostly based on luck.	entailment	Success in life is like a casino.
Success in life can be compared to the experience of gambling in a casino	Success in life is mostly based on skill.	not_entailment	Success in life is like a casino.
Success in life can be compared to playing poker	Success in life is mostly based on skill.	entailment	Success in life is like poker.
Success in life can be compared to playing poker	Success in life is mostly based on luck.	not_entailment	Success in life is like poker.
The chili has the same level of heat as El Paso during summer	The chili is very hot.	entailment	The chili is as hot as El Paso in summer.
The chili has the same level of heat as El Paso during summer	The chili is not hot at all.	not_entailment	The chili is as hot as El Paso in summer.
The chili has the same level of heat as a snowball does when it is at	The chili is not hot at all.	entailment	The chili is as hot as a snowball.
The chili has the same level of heat as a snowball does when it is at	The chili is very hot.	not_entailment	The chili is as hot as a snowball.
Mr	Mr. Edward wife is a very good, gentle and kind-hearted person	entailment	Mr. Edward wife is a goddess
Mr	Mr. Edward wife is a crazy, stupid or an annoying person	not_entailment	Mr. Edward wife is a goddess
Mr	Mr. Edward wife is a crazy, stupid or an annoying person	entailment	Mr. Edward wife is a  mad cow
Mr	Mr. Edward wife is a very good, gentle and kind-hearted person	not_entailment	Mr. Edward wife is a  mad cow
The intrigue of her personality is comparable to that of a New York Times headline	She has an interesting personality.	entailment	Her personality is as interesting as a New York Times headline
The intrigue of her personality is comparable to that of a New York Times headline	She has no personality.	not_entailment	Her personality is as interesting as a New York Times headline
Her personality holds the same level of intrigue as a grocery list	She has no personality.	entailment	Her personality is as interesting as a grocery list
Her personality holds the same level of intrigue as a grocery list	She has an interesting personality.	not_entailment	Her personality is as interesting as a grocery list
The casino had a cluttered and unclean atmosphere	The casino had a bad atmosphere	entailment	The casino had the ambiance of A dirty junkyard
The casino had a cluttered and unclean atmosphere	The casino had a good atmosphere	not_entailment	The casino had the ambiance of A dirty junkyard
The casino had a rich and opulent decoration with gold accents throughout	The casino had a good atmosphere	entailment	The casino had the ambiance of A palace of gold
The casino had a rich and opulent decoration with gold accents throughout	The casino had a bad atmosphere	not_entailment	The casino had the ambiance of A palace of gold
She has the same degree of envy as a raccoon that is not fed	she is greedy	entailment	She is as envious as a starving racoon
She has the same degree of envy as a raccoon that is not fed	she is nice	not_entailment	She is as envious as a starving racoon
She has the same degree of envy as a nun	she is nice	entailment	She is as envious as a a nun
She has the same degree of envy as a nun	she is greedy	not_entailment	She is as envious as a a nun
The boss behaved in a very cruel and wicked manner	the boss is mean	entailment	The boss was as evil as the devil
The boss behaved in a very cruel and wicked manner	the boss is nice	not_entailment	The boss was as evil as the devil
The boss behaved in a very cruel and unkind manner towards his employees	the boss is nice	entailment	The boss was as evil as an angel
The boss behaved in a very cruel and unkind manner towards his employees	the boss is mean	not_entailment	The boss was as evil as an angel
Cleopatra had a physical appearance that was a combination of the beauty of Venus and Hath	Cleopatra was quite beautiful	entailment	Cleopatra had the beauty of the gods Venus and Hathor combined
Cleopatra had a physical appearance that was a combination of the beauty of Venus and Hath	Cleopatra was very ugly	not_entailment	Cleopatra had the beauty of the gods Venus and Hathor combined
After being struck twice, Cleopatra's appearance did not meet the conventional standards of	Cleopatra was very ugly	entailment	Cleopatra had the beauty of the Ugly Duckling after being hit twice with the ugly stick
After being struck twice, Cleopatra's appearance did not meet the conventional standards of	Cleopatra was quite beautiful	not_entailment	Cleopatra had the beauty of the Ugly Duckling after being hit twice with the ugly stick
A sunset is equally beautiful as love	Love is beautiful	entailment	Love is as beautiful as a sunset
A sunset is equally beautiful as love	Love is ugly	not_entailment	Love is as beautiful as a sunset
Love holds the same level of attractiveness as a warthog	Love is ugly	entailment	Love is as beautiful as warthog
Love holds the same level of attractiveness as a warthog	Love is beautiful	not_entailment	Love is as beautiful as warthog
The jacket was popular, just like the Tik Tok application	The jacket was trendy	entailment	The jacket was as trendy as Tik Tok
The jacket was popular, just like the Tik Tok application	The jacket was outdated	not_entailment	The jacket was as trendy as Tik Tok
The jacket was popular among users of MySpace	The jacket was outdated	entailment	The jacket was as trendy as MySpace
The jacket was popular among users of MySpace	The jacket was trendy	not_entailment	The jacket was as trendy as MySpace
Solving calculus problems provides the same sense of accomplishment as finishing a meal with dog food	calculus is not pleasant	entailment	Calculus is as rewarding as eating dog food
Solving calculus problems provides the same sense of accomplishment as finishing a meal with dog food	calculus is fascinating	not_entailment	Calculus is as rewarding as eating dog food
Solving calculus problems provides the same sense of accomplishment as discovering a planet inhabited by	calculus is fascinating	entailment	Calculus is as rewarding as discovering a habitated planet
Solving calculus problems provides the same sense of accomplishment as discovering a planet inhabited by	calculus is not pleasant	not_entailment	Calculus is as rewarding as discovering a habitated planet
Finding love is a challenging process that involves searching through a large quantity of possibilities	Finding love is hard but worth it	entailment	Love is finding a needle in a hay stack
Finding love is a challenging process that involves searching through a large quantity of possibilities	finding love is hard and painful	not_entailment	Love is finding a needle in a hay stack
Love is a small piece of hay among many sharp needles	finding love is hard and painful	entailment	Love is a piece of hay in a stack of needles
Love is a small piece of hay among many sharp needles	Finding love is hard but worth it	not_entailment	Love is a piece of hay in a stack of needles
he has a limited ability to handle emotions, similar to a small pool for cats	He is not emotionally-open	entailment	he has the emotional capacity of a kitty pool
he has a limited ability to handle emotions, similar to a small pool for cats	he is very open emotionally	not_entailment	he has the emotional capacity of a kitty pool
he has a large ability to feel emotions	he is very open emotionally	entailment	he has the emotional capacity of a great lake
he has a large ability to feel emotions	He is not emotionally-open	not_entailment	he has the emotional capacity of a great lake
The corporation's behavior is similar to that of a politician	The corporation doesn't have integrity.	entailment	That corporation has the integrity of a politician.
The corporation's behavior is similar to that of a politician	The corporation has a lot of integrity.	not_entailment	That corporation has the integrity of a politician.
The corporation adheres strictly to moral and ethical principles	The corporation has a lot of integrity.	entailment	That corporation has the integrity of a monk.
The corporation adheres strictly to moral and ethical principles	The corporation doesn't have integrity.	not_entailment	That corporation has the integrity of a monk.
